,标题,价格(元/月),片区,lng,lat,nearest_station_id,distance_km,station_name,区域,面积(㎡),rent_per_unit
686,整租·航华四村三街坊 2室1厅 南,4800,闵行-航华-航华四村三街坊,121.354677,31.170396,10号线,0.5555,航中路,闵行,65.0,73.84615384615384
687,整租·三明花园 2室1厅 南,4000,闵行-老闵行-三明花园,121.42878,31.014666,5号线,0.9337,东川路,闵行,80.0,50.0
688,整租·鹤北新村 2室1厅 南,3400,闵行-老闵行-鹤北新村,121.41815,31.011338,5号线,0.7604,金平路,闵行,63.65,53.41712490180676
689,整租·首创禧瑞荟 3室1厅 南,8000,闵行-华漕-首创禧瑞荟,121.27185,31.217481,17号线,3.5015,国家会展中心(17号线),闵行,93.51,85.55234734253021
690,整租·紫藤居(公寓) 1室1厅 南,7000,闵行-龙柏-紫藤居(公寓),121.364257,31.17134,10号线,0.1926,紫藤路,闵行,66.99,104.49320794148382
691,整租·大上海国际花园 2室2厅 南,12000,闵行-静安新城-大上海国际花园,121.377322,31.164017,9号线,0.7634,合川路,闵行,101.08,118.71784724970321
692,整租·莘南路106号 2室1厅 南,3890,闵行-莘庄南广场-莘南路106号,121.378157,31.104144,5号线,0.9803,春申路,闵行,73.53,52.90357677138583
693,整租·丽华公寓(公寓) 3室1厅 南,5250,闵行-莘庄北广场-丽华公寓(公寓),121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,92.0,57.06521739130435
694,整租·马桥景城馨苑 2室1厅 南,3800,闵行-老闵行-马桥景城馨苑,121.359718,31.038531,5号线,4.309,闵行开发区,闵行,75.74,50.171639820438344
695,整租·滨浦新苑五村 2室1厅 南,4700,闵行-浦江-滨浦新苑五村,121.498287,31.067206,8号线,1.3698,联航路,闵行,80.0,58.75
696,整租·瑞和雅苑壹街区 2室1厅 南,3500,闵行-闵浦-瑞和雅苑壹街区,121.539469,31.067607,浦江线,1.7186,三鲁公路,闵行,70.27,49.80788387647645
697,整租·黎安四村 2室2厅 南,5500,闵行-莘庄北广场-黎安四村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,86.51,63.576465148537736
698,整租·航东路750弄 2室1厅 南/北,5500,闵行-航华-航东路750弄,121.353421,31.180499,10号线,1.3353,虹桥1号航站楼,闵行,55.0,100.0
699,整租·夏朵园 3室2厅 南,4500,闵行-老闵行-夏朵园,121.396038,31.024999,5号线,1.945,华宁路,闵行,124.37,36.18235908981266
700,整租·万乐城(商业类) 2室1厅 复式 南,4100,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291,永德路,闵行,44.0,93.18181818181819
701,整租·绿梅二村 1室1厅 南,3500,闵行-莘庄北广场-绿梅二村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,46.52,75.23645743766122
702,整租·平阳新村四街坊 2室2厅 南,6600,闵行-古美-平阳新村四街坊,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,74.26,88.87691893347697
703,整租·南国花园 1室1厅 南,4800,闵行-七宝-南国花园,121.346508,31.160207,9号线,0.6037,七宝,闵行,51.33,93.51256575102279
704,整租·浦江世博家园十五街坊 2室1厅 南/北,6300,闵行-浦江-浦江世博家园十五街坊,121.502032,31.071736,8号线,0.8418,联航路,闵行,85.0,74.11764705882354
705,整租·中春三水苑 1室2厅 南,4400,闵行-春申-中春三水苑,121.421818,31.092945,15号线,0.454,曙建路,闵行,63.86,68.9007203257125
706,整租·聚缘中庭 1室1厅 南,2800,闵行-闵浦-聚缘中庭,121.545515,31.04152,浦江线,1.4257,浦航路,闵行,56.0,50.0
707,整租·西环一村 2室1厅 南,3700,闵行-莘庄北广场-西环一村,121.367068,31.103483,5号线,1.8804,春申路,闵行,68.6,53.93586005830904
708,整租·双柏小区 2室1厅 南/北,2940,闵行-吴泾-双柏小区,121.472246,31.043279,15号线,2.8098,永德路,闵行,55.0,53.45454545454545
709,整租·东方花园三期 1室1厅 南,6500,闵行-七宝-东方花园三期,121.365234,31.142778,12号线,1.2634,七莘路,闵行,58.4,111.3013698630137
710,整租·三明花园 2室1厅 南,4000,闵行-老闵行-三明花园,121.42878,31.014666,5号线,0.9337,东川路,闵行,87.12,45.913682277318635
711,整租·碧林湾新苑(华友路) 1室1厅 南,5200,闵行-七宝-碧林湾新苑(华友路),121.352012,31.136023,12号线,1.1089,七莘路,闵行,52.0,100.0
712,整租·银都新村(8至10区) 2室1厅 南,4200,闵行-莘庄南广场-银都新村(8至10区),121.395561,31.094471,5号线,0.7605,银都路,闵行,56.65,74.13945278022948
713,整租·万科桂馨苑 2室2厅 南,7000,闵行-七宝-万科桂馨苑,121.337977,31.155253,市域机场线,0.6884,中春路,闵行,98.27,71.23231912078967
714,整租·金鹰华庭一期 2室2厅 南/北,10800,闵行-金虹桥-金鹰华庭一期,121.380968,31.18353,10号线,1.2083,龙溪路,闵行,93.01,116.11654660789162
715,整租·金鹰华庭一期 2室2厅 南/北,10800,闵行-金虹桥-金鹰华庭一期,121.380968,31.18353,10号线,1.2083,龙溪路,闵行,93.01,116.11654660789162
716,整租·绿地春申花园 2室2厅 南/北,7200,闵行-春申-绿地春申花园,121.406692,31.110448,15号线,1.6546,景西路,闵行,131.69,54.673855266155364
717,整租·泽雅苑 1室1厅 南,3850,闵行-华漕-泽雅苑,121.282164,31.234498,13号线,3.6107,金运路,闵行,60.18,63.974742439348624
718,整租·香树丽舍 1室1厅 南,4500,闵行-莘庄北广场-香树丽舍,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,59.98,75.02500833611204
719,整租·新申花城茉莉苑 2室1厅 南,4620,闵行-莘庄南广场-新申花城茉莉苑,121.400097,31.106666,5号线,1.4899,莘庄,闵行,74.35,62.1385339609953
720,整租·报春三村 2室1厅 南,5000,闵行-莘庄北广场-报春三村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,61.92,80.74935400516796
721,整租·碧桂园柏悦前湾 3室1厅 南/北,7000,闵行-华漕-碧桂园柏悦前湾,121.294488,31.216381,17号线,2.7422,国家会展中心(17号线),闵行,94.23,74.2863207046588
722,整租·双柏小区 2室1厅 南,3600,闵行-吴泾-双柏小区,121.472246,31.043279,15号线,2.8098,永德路,闵行,65.08,55.316533497234175
723,整租·上虹新村 2室1厅 南,6500,闵行-金汇-上虹新村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,71.0,91.54929577464789
724,整租·莘南花苑二村 2室1厅 南,4800,闵行-莘庄南广场-莘南花苑二村,121.398352,31.109397,5号线,1.2532,莘庄,闵行,66.32,72.37635705669481
725,整租·红旗三村 2室1厅 南,2980,闵行-老闵行-红旗三村,121.399206,31.010592,5号线,0.5122,华宁路,闵行,53.7,55.493482309124765
726,整租·阳光美景城一期 3室2厅 南,11500,闵行-古美-阳光美景城一期,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,125.0,92.0
727,整租·南山前湾拾缦 3室2厅 南,7500,闵行-华漕-南山前湾拾缦,121.271131,31.218798,17号线,3.6604,国家会展中心(17号线),闵行,104.45,71.80469123982766
728,整租·当代万国府MOMA 2室1厅 南,6600,闵行-老闵行-当代万国府MOMA,121.430408,31.010351,5号线,0.858,江川路,闵行,69.23,95.33439260436226
729,整租·浦润苑 3室2厅 南,5300,闵行-闵浦-浦润苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,107.97,49.08770954894878
730,整租·金鹰华庭一期 1室1厅 南,9500,闵行-金虹桥-金鹰华庭一期,121.380968,31.18353,10号线,1.2083,龙溪路,闵行,65.0,146.15384615384616
731,整租·锦绣江南(四期) 2室2厅 南,13500,闵行-金汇-锦绣江南(四期),121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,159.85,84.45417578980295
732,整租·万源城尚郡 3室2厅 南,10500,闵行-古美-万源城尚郡,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,119.18,88.10203054203726
733,整租·万乐城(商业类) 1室1厅 南,2990,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291,永德路,闵行,27.22,109.84570168993388
734,整租·碧桂园柏悦前湾 3室1厅 东南/南,6999,闵行-华漕-碧桂园柏悦前湾,121.294488,31.216381,17号线,2.7422,国家会展中心(17号线),闵行,101.0,69.29702970297029
735,整租·西庭网球俱乐部和公寓 5室2厅 南,50000,闵行-华漕-西庭网球俱乐部和公寓,121.288044,31.20307,17号线,1.3497,国家会展中心(17号线),闵行,341.48,146.42145952910857
736,整租·万科红郡 4室2厅 复式 南/北,25000,闵行-华漕-万科红郡,121.286519,31.210289,17号线,2.1549,国家会展中心(17号线),闵行,225.31,110.95823532022547
737,整租·莲浦花苑 4室3厅 南/北,12075,闵行-古美-莲浦花苑,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,198.62,60.79448192528446
738,整租·春申景城湖滨晨韵 2室2厅 南,7000,闵行-春申-春申景城湖滨晨韵,121.411047,31.10765,15号线,1.1458,景西路,闵行,79.43,88.12791136850056
739,整租·金美苑 3室1厅 东南/南,6000,闵行-七宝-金美苑,121.343655,31.151478,9号线,0.6782,七宝,闵行,71.95,83.39124391938846
740,整租·银河新都 1室1厅 南,4000,闵行-春申-银河新都,121.413911,31.093882,15号线,0.5244,曙建路,闵行,50.0,80.0
741,整租·世纪苑 3室2厅 南,12500,闵行-梅陇-世纪苑,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,151.12,82.71572260455267
742,整租·春申府邸 1室1厅 南,4800,闵行-莘庄南广场-春申府邸,121.384493,31.095665,5号线,0.3132,春申路,闵行,57.32,83.7404047452896
743,整租·万源城尚郡 3室2厅 南,10500,闵行-古美-万源城尚郡,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,88.0,119.31818181818181
744,整租·君莲宏润丽苑 3室2厅 南,5400,闵行-颛桥-君莲宏润丽苑,121.412817,31.082298,15号线,0.8583,双柏路,闵行,106.0,50.943396226415096
745,整租·金铭新水岸 2室2厅 南/北,6000,闵行-莘庄南广场-金铭新水岸,121.395421,31.099713,5号线,0.9303,春申路,闵行,92.79,64.66214031684449
746,整租·罗阳四村(罗阳东四村) 1室1厅 南,3600,闵行-梅陇-罗阳四村(罗阳东四村),121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,43.8,82.19178082191782
747,整租·上海春城 2室1厅 南,5700,闵行-春申-上海春城,121.408793,31.104197,15号线,1.0722,景西路,闵行,103.0,55.33980582524272
748,整租·浦恒馨苑 2室2厅 南,5500,闵行-浦江-浦恒馨苑,121.483819,31.113395,市域机场线,1.4312,三林南,闵行,84.0,65.47619047619048
749,整租·涞港星苑 2室2厅 南,6200,闵行-华漕-涞港星苑,121.30061,31.199709,17号线,1.1459,国家会展中心(17号线),闵行,93.27,66.47367856759945
750,整租·爱博一村 1室1厅 南,4700,闵行-华漕-爱博一村,121.31115,31.207346,17号线,1.6536,虹桥火车站,闵行,61.4,76.54723127035831
751,整租·绿梅一村 2室1厅 南,3800,闵行-莘庄北广场-绿梅一村,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,47.99,79.18316315899145
752,整租·缦玥华庭 2室1厅 南,7000,闵行-浦江-缦玥华庭,121.486888,31.102778,8号线,1.9722,浦江镇,闵行,86.0,81.3953488372093
753,整租·莘南花苑二村 2室1厅 南,4300,闵行-莘庄南广场-莘南花苑二村,121.398352,31.109397,5号线,1.2532,莘庄,闵行,68.44,62.82875511396844
754,整租·西环四村 2室1厅 南,3750,闵行-莘庄北广场-西环四村,121.365663,31.105383,5号线,1.9859,莘庄,闵行,60.21,62.2820129546587
755,整租·名都新城（四期） 2室2厅 南/北,7500,闵行-莘庄南广场-名都新城（四期）,121.39147,31.105983,5号线,0.8164,莘庄,闵行,97.37,77.0257779603574
756,整租·莘南花苑二村 2室1厅 南,4900,闵行-莘庄南广场-莘南花苑二村,121.398352,31.109397,5号线,1.2532,莘庄,闵行,67.91,72.15432189662789
757,整租·小富人家 2室2厅 南,5000,闵行-莘庄南广场-小富人家,121.380676,31.097918,5号线,0.4919,春申路,闵行,83.0,60.24096385542169
758,整租·虹桥汇秀苑 2室2厅 南,12000,闵行-金虹桥-虹桥汇秀苑,121.385161,31.185646,10号线,1.0865,龙溪路,闵行,120.16,99.86684420772303
759,整租·东方花园二期 3室2厅 南/北,9600,闵行-七宝-东方花园二期,121.363789,31.145271,9号线,1.5044,星中路,闵行,100.08,95.92326139088729
760,整租·东方花园二期 3室2厅 南,9600,闵行-七宝-东方花园二期,121.363789,31.145271,9号线,1.5044,星中路,闵行,101.0,95.04950495049505
761,整租·东方花园三期 3室2厅 南,16000,闵行-七宝-东方花园三期,121.365234,31.142778,12号线,1.2634,七莘路,闵行,167.0,95.80838323353294
762,整租·罗阳七村(华宝小区) 1室1厅 南,4200,闵行-梅陇-罗阳七村(华宝小区),121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,41.71,100.69527691201151
763,整租·莘沥路20弄 2室2厅 南,3885,闵行-莘庄北广场-莘沥路20弄,121.376167,31.113052,5号线,0.903,莘庄,闵行,63.29,61.38410491388845
764,整租·黎安二村(北区) 2室1厅 南,4700,闵行-莘庄北广场-黎安二村(北区),121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,64.72,72.62051915945612
765,整租·莘南新村 2室1厅 南,5200,闵行-莘庄南广场-莘南新村,121.379523,31.10502,5号线,0.8795,莘庄,闵行,90.02,57.76494112419463
766,整租·颛桥紫薇花园东区 3室1厅 南,13000,闵行-颛桥-颛桥紫薇花园东区,121.397933,31.069067,5号线,0.4391,颛桥,闵行,137.12,94.80746791131855
767,整租·虹景苑 2室1厅 南,4600,闵行-春申-虹景苑,121.431722,31.096717,15号线,0.7998,虹梅南路,闵行,75.16,61.20276742948377
768,整租·莲浦府邸（东区） 3室1厅 南,7800,闵行-七宝-莲浦府邸（东区）,121.365261,31.139569,12号线,0.9193,七莘路,闵行,76.83,101.5228426395939
769,整租·平阳三村 2室2厅 南,5200,闵行-古美-平阳三村,121.400437,31.156156,12号线,0.5554,虹梅路,闵行,65.87,78.94337331106725
770,整租·大上海国际花园 3室2厅 南,7600,闵行-静安新城-大上海国际花园,121.377322,31.164017,9号线,0.7634,合川路,闵行,123.74,61.419104574107
771,整租·瑞和城壹街区（汇延路199弄） 2室1厅 南,3100,闵行-闵浦-瑞和城壹街区（汇延路199弄）,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,76.46,40.54407533350772
772,整租·江锦南苑江锦北苑 2室2厅 南,6500,闵行-浦江-江锦南苑江锦北苑,121.486422,31.118745,市域机场线,0.8096,三林南,闵行,93.8,69.29637526652452
773,整租·水语人家北苑 1室1厅 南/北,3200,闵行-闵浦-水语人家北苑,121.532422,31.047842,浦江线,0.2007,闵瑞路,闵行,56.08,57.06134094151213
774,整租·恒丰苑 1室1厅 南,3650,闵行-莘庄南广场-恒丰苑,121.375727,31.103834,5号线,1.1445,春申路,闵行,43.46,83.9852738150023
775,整租·奥森花苑 2室2厅 南/北,7500,闵行-金虹桥-奥森花苑,121.380305,31.188457,10号线,0.6594,龙溪路,闵行,92.69,80.91487754881865
776,整租·汽轮三村  1室1厅 南/北,3100,闵行-老闵行-汽轮三村,121.411429,31.00418,5号线,0.7962,金平路,闵行,58.3,53.17324185248714
777,整租·华发建发·缦云 3室2厅 南/北,8500,闵行-浦江-华发建发·缦云,121.488289,31.100723,8号线,1.7756,浦江镇,闵行,99.0,85.85858585858585
778,整租·新浦江城(浦驰路1336弄) 3室2厅 南,12000,闵行-浦江-新浦江城(浦驰路1336弄),121.495816,31.099175,8号线,1.0378,浦江镇,闵行,114.04,105.22623640827779
779,整租·新浦江城(江桦路199弄) 3室2厅 南,18000,闵行-浦江-新浦江城(江桦路199弄),121.495816,31.099175,8号线,1.0378,浦江镇,闵行,186.12,96.71179883945841
780,整租·罗阳七村(华宝小区) 2室1厅 东南,4700,闵行-梅陇-罗阳七村(华宝小区),121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,69.4,67.72334293948126
781,整租·新华红星国际广场 2室1厅 复式 北,7500,闵行-金汇-新华红星国际广场,121.372564,31.174674,10号线,0.3152,龙柏新村,闵行,84.11,89.1689454286054
782,整租·君临天下(别墅) 3室3厅 复式 南,25000,闵行-莘庄南广场-君临天下(别墅),121.395347,31.089872,5号线,0.4884,银都路,闵行,227.05,110.10790574763267
783,整租·环镇西路39、41弄 2室1厅 南,6000,闵行-金汇-环镇西路39、41弄,121.392001,31.176361,9号线,0.839,漕河泾开发区,闵行,51.0,117.6470588235294
784,整租·万科城 3室2厅 南/北,4500,闵行-老闵行-万科城,121.386109,31.027058,5号线,2.3408,华宁路,闵行,91.27,49.30426207954421
785,整租·静安新城十一区 1室1厅 南,5200,闵行-静安新城-静安新城十一区,121.377739,31.160481,9号线,0.8825,星中路,闵行,42.96,121.04283054003724
786,整租·水清嘉苑 1室1厅 南,5500,闵行-莘庄北广场-水清嘉苑,121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,63.02,87.27388130752142
787,整租·明申花园(公寓) 3室2厅 南,9500,闵行-金虹桥-明申花园(公寓),121.436307,31.188334,1号线,0.6212,上海体育馆,闵行,142.0,66.90140845070422
788,整租·梅陇一村 2室0厅 南,4200,闵行-梅陇-梅陇一村,121.412822,31.14129,1号线,0.1599,锦江乐园,闵行,48.0,87.5
789,整租·兴银花园 1室1厅 南,3300,闵行-颛桥-兴银花园,121.400358,31.080219,5号线,1.3968,银都路,闵行,54.55,60.49495875343722
790,整租·浦秀馨苑 2室0厅 南,4200,闵行-浦江-浦秀馨苑,121.489837,31.086424,8号线,1.8065,江月路,闵行,65.0,64.61538461538461
791,整租·龙柏一村 2室1厅 南,6900,闵行-龙柏-龙柏一村,121.369286,31.183317,10号线,0.7224,龙柏新村,闵行,74.61,92.48090068355448
792,整租·华府天地愉园 4室2厅 复式 南,19000,闵行-马桥-华府天地愉园,121.448679,31.212458,7号线,0.1261,常熟路,闵行,149.45,127.13282034125126
793,整租·浦江世博家园五街坊 3室1厅 南/北,7500,闵行-浦江-浦江世博家园五街坊,121.502705,31.079579,8号线,0.7649,江月路,闵行,109.78,68.31845509200218
794,整租·浦江世博家园五街坊 2室1厅 南,3700,闵行-浦江-浦江世博家园五街坊,121.502705,31.079579,8号线,0.7649,江月路,闵行,78.85,46.92454026632848
795,整租·首创禧瑞荟 2室1厅 南,7000,闵行-华漕-首创禧瑞荟,121.27185,31.217481,17号线,3.5015,国家会展中心(17号线),闵行,73.24,95.57618787547788
796,整租·水语人家北苑 1室1厅 南,3150,闵行-闵浦-水语人家北苑,121.532422,31.047842,浦江线,0.2007,闵瑞路,闵行,54.93,57.34571272528673
797,整租·爱博三村 3室2厅 南,9000,闵行-华漕-爱博三村,121.310695,31.209729,17号线,1.9108,虹桥火车站,闵行,121.0,74.3801652892562
